element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,value,transfers_balance,selected,transfers_in,transfers_out,player_id
332,144,8,0,False,2025-02-12T19:30:00Z,2,2,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-114,7090,0,114,332
332,246,20,0,True,2025-02-16T14:00:00Z,2,1,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-77,7015,0,77,332
332,282,2,0,False,2025-02-19T19:30:00Z,2,2,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-77,7015,0,77,332
332,258,13,0,False,2025-02-23T16:30:00Z,0,2,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-36,6982,0,36,332
332,269,15,0,True,2025-02-26T20:15:00Z,2,0,27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-28,6955,0,28,332
332,275,17,0,True,2025-03-08T15:00:00Z,3,1,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-39,6914,0,39,332
333,4,10,1,False,2024-08-17T11:30:00Z,0,2,1,False,45,0,0,0,0,0,0,0,0,0,0,0,7,15.8,0.5,0.0,1.6,1,0.00,0.00,0.00,0.31,0,0,0,0,0,0,0,45,0,567784,0,0,333
333,16,4,0,True,2024-08-25T15:30:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,44,-165953,415075,13922,179875,333
333,27,14,0,False,2024-09-01T15:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,43,-107851,309511,8967,116818,333
333,36,16,0,True,2024-09-14T14:00:00Z,0,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,42,-96336,216047,11541,107877,333
333,46,3,0,True,2024-09-21T14:00:00Z,3,0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,42,-31909,185094,4078,35987,333
333,60,20,0,False,2024-09-28T16:30:00Z,1,2,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,41,-45703,140389,6020,51723,333
333,66,7,0,False,2024-10-05T11:30:00Z,0,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,41,-14619,126589,4760,19379,333
333,74,6,0,True,2024-10-20T15:30:00Z,2,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-10522,116537,2580,13102,333
333,81,1,0,False,2024-10-27T16:30:00Z,2,2,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-5912,111092,2296,8208,333
333,94,5,0,True,2024-11-02T15:00:00Z,2,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-5829,105645,2926,8755,333
333,105,2,0,True,2024-11-09T20:00:00Z,2,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-4603,101315,1894,6497,333
333,120,17,0,False,2024-11-24T14:00:00Z,2,3,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,39,1738,105046,9901,8163,333
333,125,13,1,True,2024-12-01T16:00:00Z,2,0,13,False,17,0,0,0,0,0,0,0,0,0,0,0,1,1.4,0.6,0.0,0.2,0,0.00,0.01,0.01,0.59,0,0,0,0,0,0,0,39,5455,111319,10681,5226,333
333,139,15,0,False,2024-12-04T19:30:00Z,3,3,14,False,90,0,0,0,3,0,0,0,1,0,0,0,4,23.8,1.9,2.0,2.8,1,0.00,0.11,0.11,2.09,0,0,0,0,0,0,0,39,20252,134096,26860,6608,333
333,155,9,1,True,2024-12-14T15:00:00Z,2,2,16,False,20,0,0,0,1,0,0,0,0,0,0,0,-1,5.8,0.9,0.0,0.7,0,0.00,0.00,0.00,0.35,0,0,0,0,0,0,0,39,21747,183167,30235,8488,333
333,169,18,0,False,2024-12-22T16:30:00Z,3,6,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,39,14155,198355,24350,10195,333
333,175,11,0,True,2024-12-26T20:00:00Z,3,1,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,39,-5837,191141,16652,22489,333
333,190,19,1,False,2024-12-29T17:15:00Z,0,5,19,False,53,0,0,0,0,0,0,0,0,0,0,0,11,12.8,0.9,2.0,1.6,0,0.00,0.01,0.01,0.30,0,0,0,0,0,0,0,39,-6398,185247,9704,16102,333
333,196,14,0,True,2025-01-05T16:30:00Z,2,2,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,39,23195,210545,47261,24066,333
333,206,16,0,False,2025-01-14T20:00:00Z,1,1,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,39,-9600,200904,11918,21518,333
333,212,4,0,False,2025-01-18T15:00:00Z,0,2,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,39,-7354,193871,6247,13601,333
333,226,10,0,True,2025-01-25T15:00:00Z,4,1,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,39,-17974,175554,4988,22962,333
333,232,3,0,False,2025-02-01T15:00:00Z,0,2,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,39,-27283,146643,2703,29986,333
333,144,8,0,False,2025-02-12T19:30:00Z,2,2,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,39,-27283,146643,2703,29986,333
333,246,20,1,True,2025-02-16T14:00:00Z,2,1,25,False,45,0,0,0,1,0,0,0,0,0,0,0,7,11.8,0.9,2.0,1.5,0,0.00,0.01,0.01,1.11,0,0,0,0,0,0,0,39,-10512,138080,2533,13045,333
333,282,2,1,False,2025-02-19T19:30:00Z,2,2,25,False,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,0,0.00,0.00,0.00,0.07,0,0,0,0,0,0,0,39,-10512,138080,2533,13045,333
333,258,13,1,False,2025-02-23T16:30:00Z,0,2,26,False,1,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.0,0.0,0.1,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,39,-1196,138064,2989,4185,333
333,269,15,1,True,2025-02-26T20:15:00Z,2,0,27,False,13,0,0,0,0,0,0,0,0,0,0,0,3,3.2,0.5,0.0,0.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,39,-2632,135575,2009,4641,333
333,275,17,1,True,2025-03-08T15:00:00Z,3,1,28,False,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,39,-4826,130783,1991,6817,333
334,4,10,0,False,2024-08-17T11:30:00Z,0,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,0,15921,0,0,334
334,16,4,0,True,2024-08-25T15:30:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-2553,16101,828,3381,334
334,27,14,0,False,2024-09-01T15:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-3908,12204,0,3908,334
334,36,16,0,True,2024-09-14T14:00:00Z,0,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-2222,10058,0,2222,334
334,46,3,0,True,2024-09-21T14:00:00Z,3,0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-909,9204,0,909,334
334,60,20,0,False,2024-09-28T16:30:00Z,1,2,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-747,8481,0,747,334
334,66,7,0,False,2024-10-05T11:30:00Z,0,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-518,7971,0,518,334
334,74,6,0,True,2024-10-20T15:30:00Z,2,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-383,7593,0,383,334
334,81,1,0,False,2024-10-27T16:30:00Z,2,2,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-276,7320,0,276,334
334,94,5,0,True,2024-11-02T15:00:00Z,2,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-280,7044,0,280,334
334,105,2,0,True,2024-11-09T20:00:00Z,2,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-220,6820,0,220,334
334,120,17,0,False,2024-11-24T14:00:00Z,2,3,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-207,6614,0,207,334
334,125,13,0,True,2024-12-01T16:00:00Z,2,0,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-114,6511,0,114,334
334,139,15,0,False,2024-12-04T19:30:00Z,3,3,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-125,6389,0,125,334
334,155,9,0,True,2024-12-14T15:00:00Z,2,2,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-134,6141,0,134,334
334,169,18,0,False,2024-12-22T16:30:00Z,3,6,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-85,6058,0,85,334
334,175,11,0,True,2024-12-26T20:00:00Z,3,1,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-163,5898,0,163,334
334,190,19,0,False,2024-12-29T17:15:00Z,0,5,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-130,5769,0,130,334
334,196,14,0,True,2025-01-05T16:30:00Z,2,2,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-118,5648,0,118,334
334,206,16,0,False,2025-01-14T20:00:00Z,1,1,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-83,5568,0,83,334
334,212,4,0,False,2025-01-18T15:00:00Z,0,2,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-47,5527,0,47,334
334,226,10,0,True,2025-01-25T15:00:00Z,4,1,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-65,5460,0,65,334
334,232,3,0,False,2025-02-01T15:00:00Z,0,2,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-119,5339,0,119,334
334,144,8,0,False,2025-02-12T19:30:00Z,2,2,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-119,5339,0,119,334
334,246,20,0,True,2025-02-16T14:00:00Z,2,1,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-56,5286,0,56,334
334,282,2,0,False,2025-02-19T19:30:00Z,2,2,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-56,5286,0,56,334
334,258,13,0,False,2025-02-23T16:30:00Z,0,2,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-29,5260,0,29,334
334,269,15,0,True,2025-02-26T20:15:00Z,2,0,27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-24,5236,0,24,334
334,275,17,0,True,2025-03-08T15:00:00Z,3,1,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-36,5201,0,36,334
335,4,10,6,False,2024-08-17T11:30:00Z,0,2,1,False,78,0,0,1,0,0,0,0,0,0,0,0,24,12.0,17.1,4.0,3.3,1,0.00,0.13,0.13,0.41,0,0,0,0,0,0,0,60,0,392551,0,0,335
335,16,4,6,True,2024-08-25T15:30:00Z,2,0,2,False,90,0,0,1,0,0,0,0,0,0,0,0,29,22.0,47.1,52.0,12.1,1,0.30,0.19,0.49,0.36,0,0,0,0,0,0,0,60,17476,472797,45348,27872,335
335,27,14,6,False,2024-09-01T15:00:00Z,0,3,3,False,82,0,0,1,0,0,0,0,0,0,0,0,25,9.6,22.0,0.0,3.2,1,0.00,0.07,0.07,1.34,0,0,0,0,0,0,0,60,33734,529916,106687,72953,335
335,36,16,1,True,2024-09-14T14:00:00Z,0,1,4,False,74,0,0,0,1,0,0,0,1,0,0,0,6,3.0,20.9,0.0,2.4,1,0.00,0.09,0.09,0.25,0,0,0,0,0,0,0,60,223672,791285,338191,114519,335
335,46,3,6,True,2024-09-21T14:00:00Z,3,0,5,False,90,0,0,1,0,0,0,0,0,0,0,0,33,12.2,24.1,4.0,4.0,1,0.08,0.02,0.10,1.08,0,0,0,0,0,0,0,60,16778,810736,60027,43249,335
335,60,20,2,False,2024-09-28T16:30:00Z,1,2,6,False,88,0,0,0,1,0,0,0,0,0,0,0,14,9.6,27.0,8.0,4.5,1,0.00,0.56,0.56,0.63,0,0,0,0,0,0,0,60,-44018,771425,62803,106821,335
335,66,7,1,False,2024-10-05T11:30:00Z,0,1,7,False,11,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0.6,0.0,0.2,0,0.00,0.00,0.00,0.14,0,0,0,0,0,0,0,60,-44068,732433,22141,66209,335
335,74,6,2,True,2024-10-20T15:30:00Z,2,1,8,False,90,0,0,0,1,0,0,0,0,0,0,0,10,19.8,11.4,0.0,3.1,1,0.00,0.01,0.01,0.99,0,0,0,0,0,0,0,60,-83389,653477,7913,91302,335
335,81,1,1,False,2024-10-27T16:30:00Z,2,2,9,False,62,0,0,0,2,0,0,0,0,0,0,0,2,4.6,0.5,0.0,0.5,1,0.00,0.00,0.00,0.80,0,0,0,0,0,0,0,60,-34732,622000,12091,46823,335
335,94,5,0,True,2024-11-02T15:00:00Z,2,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,60,-36849,589982,17126,53975,335
335,105,2,8,True,2024-11-09T20:00:00Z,2,0,11,False,90,0,0,1,0,0,0,0,0,0,0,2,34,19.6,32.6,10.0,6.2,1,0.00,0.26,0.26,1.38,0,0,0,0,0,0,0,59,-67486,523538,5997,73483,335
335,120,17,1,False,2024-11-24T14:00:00Z,2,3,12,False,90,0,0,0,2,0,0,0,0,0,0,0,7,21.2,72.8,4.0,9.8,1,0.00,0.15,0.15,1.28,0,0,0,0,0,0,0,59,35291,570173,55085,19794,335
335,125,13,6,True,2024-12-01T16:00:00Z,2,0,13,False,90,0,0,1,0,0,0,0,0,0,0,0,22,10.6,14.8,4.0,2.9,1,0.05,0.19,0.24,0.82,0,0,0,0,0,0,0,59,-10925,556534,17699,28624,335
335,139,15,1,False,2024-12-04T19:30:00Z,3,3,14,False,90,0,0,0,3,0,0,0,0,0,0,0,4,16.0,18.4,2.0,3.6,1,0.00,0.07,0.07,2.09,0,0,0,0,0,0,0,59,57413,620055,73577,16164,335
335,155,9,-3,True,2024-12-14T15:00:00Z,2,2,16,False,16,0,0,0,2,0,0,0,0,1,0,0,-13,0.0,0.3,0.0,0.0,1,0.00,0.00,0.00,0.11,0,0,0,0,0,0,0,59,22024,647379,45541,23517,335
335,169,18,1,False,2024-12-22T16:30:00Z,3,6,17,False,90,0,0,0,3,0,0,0,0,0,0,0,9,20.2,22.1,4.0,4.6,1,0.00,0.13,0.13,1.25,0,0,0,0,0,0,0,59,-88984,557094,5549,94533,335
335,175,11,1,True,2024-12-26T20:00:00Z,3,1,18,False,85,0,0,0,1,0,0,0,1,0,0,0,10,14.8,32.4,10.0,5.7,1,0.04,0.25,0.29,0.34,0,0,0,0,0,0,0,59,-8341,553610,23020,31361,335
335,190,19,6,False,2024-12-29T17:15:00Z,0,5,19,False,73,0,0,1,0,0,0,0,0,0,0,0,27,13.2,11.7,5.0,3.0,1,0.03,0.06,0.09,0.12,0,0,0,0,0,0,0,59,-17490,536465,11448,28938,335
335,196,14,1,True,2025-01-05T16:30:00Z,2,2,20,False,90,0,0,0,2,0,0,0,0,0,0,0,7,17.0,30.8,0.0,4.8,1,0.00,0.08,0.08,1.05,0,0,0,0,0,0,0,59,-7513,531071,22877,30390,335
335,206,16,2,False,2025-01-14T20:00:00Z,1,1,21,False,64,0,0,0,1,0,0,0,0,0,0,0,9,10.2,11.9,2.0,2.4,1,0.00,0.10,0.10,0.31,0,0,0,0,0,0,0,59,-17101,515819,11799,28900,335
335,212,4,1,False,2025-01-18T15:00:00Z,0,2,22,False,25,0,0,0,0,0,0,0,0,0,0,0,9,14.2,44.8,2.0,6.1,0,0.00,0.34,0.34,0.28,0,0,0,0,0,0,0,59,-17919,499223,6677,24596,335
335,226,10,2,True,2025-01-25T15:00:00Z,4,1,23,False,90,0,0,0,1,0,0,0,0,0,0,0,13,18.6,38.2,4.0,6.1,1,0.00,0.09,0.09,0.48,0,0,0,0,0,0,0,59,-8122,493032,21466,29588,335
335,232,3,7,False,2025-02-01T15:00:00Z,0,2,24,False,90,0,0,1,0,0,0,0,0,0,0,1,29,15.6,16.7,0.0,3.2,1,0.00,0.30,0.30,1.58,0,0,0,0,0,0,0,59,-2327,491384,20081,22408,335
335,144,8,1,False,2025-02-12T19:30:00Z,2,2,24,False,68,0,0,0,1,0,0,0,1,0,0,0,6,5.2,2.4,0.0,0.8,1,0.00,0.01,0.01,0.79,0,0,0,0,0,0,0,59,-2327,491384,20081,22408,335
335,246,20,2,True,2025-02-16T14:00:00Z,2,1,25,False,90,0,0,0,1,0,0,0,0,0,0,0,9,13.4,13.8,2.0,2.9,1,0.00,0.05,0.05,1.50,0,0,0,0,0,0,0,59,8247,503559,20454,12207,335
335,282,2,1,False,2025-02-19T19:30:00Z,2,2,25,False,90,0,0,0,2,0,0,0,0,0,0,0,11,17.2,50.4,15.0,8.3,1,0.05,0.32,0.37,0.73,0,0,0,0,0,0,0,59,8247,503559,20454,12207,335
335,258,13,6,False,2025-02-23T16:30:00Z,0,2,26,False,73,0,0,1,0,0,0,0,0,0,0,0,18,10.8,12.1,6.0,2.9,1,0.15,0.00,0.15,0.42,0,0,0,0,0,0,0,59,-15695,487586,2732,18427,335
335,269,15,0,True,2025-02-26T20:15:00Z,2,0,27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,59,-3566,485209,6321,9887,335
335,275,17,1,True,2025-03-08T15:00:00Z,3,1,28,False,45,0,0,0,0,0,0,0,0,0,0,0,0,0.6,2.4,10.0,1.3,0,0.09,0.01,0.10,0.10,0,0,0,0,0,0,0,58,-4943,481237,9045,13988,335
336,4,10,7,False,2024-08-17T11:30:00Z,0,2,1,False,90,0,1,1,0,0,0,0,0,0,0,1,28,10.4,41.2,15.0,6.7,1,0.15,0.24,0.39,0.45,0,0,0,0,0,0,0,65,0,170256,0,0,336
336,16,4,2,True,2024-08-25T15:30:00Z,2,0,2,False,90,0,0,1,0,0,0,0,1,0,0,0,9,15.6,31.4,13.0,6.0,1,0.06,0.41,0.47,0.36,0,0,0,0,0,0,0,65,41020,262538,61722,20702,336
336,27,14,6,False,2024-09-01T15:00:00Z,0,3,3,False,90,0,1,1,0,0,0,0,0,0,0,0,27,28.6,39.3,8.0,7.6,1,0.03,0.15,0.18,1.36,0,0,0,0,0,0,0,65,-34520,233517,21838,56358,336
336,36,16,1,True,2024-09-14T14:00:00Z,0,1,4,False,90,0,0,0,1,0,0,0,1,0,0,0,7,7.0,39.8,13.0,6.0,1,0.16,0.08,0.24,0.44,0,0,0,0,0,0,0,65,14183,260609,58104,43921,336
336,46,3,3,True,2024-09-21T14:00:00Z,3,0,5,False,60,0,0,1,0,0,0,0,0,0,0,0,11,0.2,6.0,3.0,0.9,1,0.04,0.02,0.06,0.54,0,0,0,0,0,0,0,65,-447,264698,25525,25972,336
336,60,20,2,False,2024-09-28T16:30:00Z,1,2,6,False,72,0,0,0,1,0,0,0,0,0,0,0,9,2.8,5.9,33.0,4.2,1,0.75,0.01,0.76,0.62,0,0,0,0,0,0,0,65,-26826,241502,17370,44196,336
336,66,7,1,False,2024-10-05T11:30:00Z,0,1,7,False,45,0,0,0,0,0,0,0,0,0,0,0,9,6.6,13.2,10.0,3.0,0,0.04,0.06,0.10,0.57,0,0,0,0,0,0,0,65,-27885,217019,8393,36278,336
336,74,6,1,True,2024-10-20T15:30:00Z,2,1,8,False,90,0,0,0,1,0,0,0,1,0,0,0,8,10.8,5.8,23.0,4.0,1,0.22,0.02,0.24,0.99,0,0,0,0,0,0,0,64,-25654,194342,4345,29999,336
336,81,1,1,False,2024-10-27T16:30:00Z,2,2,9,False,27,0,0,0,0,0,0,0,0,0,0,0,4,0.6,1.3,0.0,0.2,0,0.00,0.00,0.00,0.23,0,0,0,0,0,0,0,64,-10519,185477,4289,14808,336
336,94,5,2,True,2024-11-02T15:00:00Z,2,1,10,False,65,0,0,0,1,0,0,0,0,0,0,0,6,4.6,12.4,0.0,1.7,1,0.00,0.04,0.04,0.77,0,0,0,0,0,0,0,64,-8039,179190,8579,16618,336
336,105,2,1,True,2024-11-09T20:00:00Z,2,0,11,False,25,0,0,0,0,0,0,0,0,0,0,0,8,3.0,14.8,2.0,2.0,0,0.00,0.18,0.18,0.22,0,0,0,0,0,0,0,63,-10068,170118,3648,13716,336
336,120,17,10,False,2024-11-24T14:00:00Z,2,3,12,False,90,1,0,0,2,0,0,0,0,0,0,3,47,52.0,48.3,43.0,14.3,1,0.23,0.42,0.65,1.28,0,0,0,0,0,0,0,63,-8607,162824,3314,11921,336
336,125,13,3,True,2024-12-01T16:00:00Z,2,0,13,False,90,0,0,1,0,0,0,0,0,0,0,0,22,19.8,50.8,28.0,9.9,1,0.22,0.10,0.32,0.82,0,0,0,0,0,0,0,63,2272,166555,7331,5059,336
336,139,15,1,False,2024-12-04T19:30:00Z,3,3,14,False,23,0,0,0,1,0,0,0,0,0,0,0,3,1.8,1.9,0.0,0.4,0,0.00,0.02,0.02,0.85,0,0,0,0,0,0,0,63,2220,169725,8722,6502,336
336,155,9,2,True,2024-12-14T15:00:00Z,2,2,16,False,78,0,0,0,2,0,0,0,0,0,0,0,24,15.4,36.7,2.0,5.4,1,0.00,0.44,0.44,1.16,0,0,0,0,0,0,0,63,-941,167051,6889,7830,336
336,169,18,17,False,2024-12-22T16:30:00Z,3,6,17,False,90,1,3,0,3,0,0,0,1,0,0,2,56,54.4,24.7,57.0,13.6,1,1.77,0.52,2.29,1.25,0,0,0,0,0,0,0,63,-5703,162113,2945,8648,336
336,175,11,0,True,2024-12-26T20:00:00Z,3,1,18,False,12,0,0,0,0,0,0,0,1,0,0,0,-3,0.0,2.6,0.0,0.0,0,0.00,0.03,0.03,0.00,0,0,0,0,0,0,0,63,72626,239968,79706,7080,336
336,190,19,0,False,2024-12-29T17:15:00Z,0,5,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,63,-51342,184436,4607,55949,336
